V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,class
2.120898,0,0.0639,0.5091,0,0,0,0.05,0,0,95.6923,0,0,50.5831,0,0,0,0.3312,0,0,-9.1863,0,0,0,0,0,-0.6256,0,0,0,0,0,0,0,4.5596,3.5983,0,0,0,32.0792,0,17.2944,0,90.7995,34.9762,0.4879,0,0,0,0,18.1705,0,0.2566,0,0
0,0,0,0,0,0,0,0,0,142.436,0,0,0,27.1333,0,-1,-1,0,0,0,0,9.8691,0,5.0343,0,4.019,0,0,0.2583,0,0,0.0665,0,0,0,0,0,0,0,0,0,0,0,0,44.7272,0,0.4139,0.0304,116.512,0.8462,20.3165,4.8337,0.0172,0.5155,0
0,0,0,0.5131,0,0,0,0.0598,0,63.4462,0,0,0,0,0,0,0,1.3366,57.3284,-6.0591,0,13.7884,5.1577,8.2047,0,0,0,0,0.9083,0,0,0.1225,0,0.2255,0,-1.1675,93.6831,0,118.579,0,0,67.8456,0,0,0,0,0.4527,0,0,0,0,0,0,0.9596,0
0.0836,0,0.3583,0.7883,0.8623,0,0,0,0,112.683,130.531,0,0,33.0663,0,0,0,0,0,0,1.1279,0,2.699,0,0,0,0,0,0,0,0,0,6.6386,0.3,0,0,114.839,0.1625,0,0,0,29.3121,0,123.777,0,0.9072,0,0,0,0,36.6731,0,0,0,0
0,0.3883,0,0,0,0,0,0.0915,0,139.32,0,0,0,18.9358,0,0,-0.9372,0,0,0,0,0,0,0,-0.8563,-0.9406,-0.0586,0,0,-2.4383,36.475,0,1.6193,0.519,0,0,0,0,95.6132,49.3768,0,0,13.5183,81.556,0,0,0,0,0,0,0,76.5678,0,0,0
0,0,0,0.4865,0,0.6342,0,0.0635,0,86.5657,0,79.1515,0,39.0669,0,0,0,0,59.5805,0,0,0,0,12.9558,0,0,0,0,0.5521,-4.9081,31.7285,0,10.2472,0,7.712,0,128.655,0,0,0,0,11.0257,14.0793,0,0,0,0,0,0,1.5135,0,0,0.0119,0,0
0,0,0,0.155,0,0,0,0,0,93.8777,0,0,0,49.663,0,0,0,1.3086,0,7.3136,0,0,7.291,0,0.9001,0,0,0,0,0.2839,22.2716,72.7884,0,0.0928,0,-0.3873,0,0,0,0,0,0,4.0255,0,36.4711,0,0,0,136.664,0,11.5263,15.7706,0,0.18,0
0.04,0,0,0,0,0.2362,0,0.1466,0,100.884,0,0,0,0,0,0,0,1.5389,0,0,0.5,0,0,0,-0.8982,2.8245,1.1328,0,0,0,30.4353,0,0,0,0,0,0,0,0,42.4205,0.5258,0,0,78.4161,37.2934,0,0,0,0,0,24.6487,3.8371,0.4208,0.2559,0
0,0,0,0.5558,0,0,0,0.0269,0,0,0,0,11.5389,12.549,0,0,0,0,93.1461,0,0,6.524,0,0,-684,0,0.7407,0,0,-1.7449,0,0,0,0,0,0,12.2,0,116.043,0,0,0,0,0,39.6641,0.5862,0,0,131.26707,-0.1093,36.9228,2.6905,0,0,0
0,0.1896,0.2562,0,0,0.2553,0,0,0,100.675,120.61,0,0,36.919,0,-0.0941,0,0,45.14,2.2768,22.0382,10.614,0,7.1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.827,0,0,0,0.06731,0,55.898,0.5343,0,1.0288,0,0,0,39.4787,0,0,0
0,5.2729,0,0,0,0.1864,0.1431,0,0,0,119.406,109.891,35.9121,0,0,0,0,0,0,0,21.6591,9.6754,0,0,-0.3167,0,0,0,0,-3.0994,30.1469,0,0,0,0,0,0,0.125,86.9257,0,0,124.524,0,90.4536,0,0,0,0,102.482,0,51.5651,0,0,1.0497,0
0.2824,1,0,0,0,0,0.2214,0,1.103,0,0,51.7169,0,0,0,0.0709,0,0,63.1535,4.501,0,0,2.8199,0,0,0,0,0,0,0,0,0.2862,0,0,0,0.9558,0,0,0,0,-0.1807,61.2697,9.7161,0,32.8662,0,0,0,0,0,0,15,0.0091,0,0
0,1,0,0,0,0,0,0.0178,0,0,151.553,0,0,29.5121,0,0.4501,0,0.3106,79.9127,0,0,0,2.5458,5.5472,0.1465,0,0,0,0,0,0,0,0,0,0,0,112.881,0,0,41.3571,0,0,2.906,0,0,0.6014,0,0.0337,0,0,0,0,0.0257,0,0
0.2398,0,0,0,0.518,1.104,0,0,0,0,0,0,0,0,0,-0.0381,-0.0112,-0.2301,0,0,5.0552,0,0,0,0,0.2491,0,0,1.0905,0,0,0.1877,0,0,-3.0816,0,108.65,0,0,0,0,0,0,0,0.2738,0.5055,0.3192,0.0154,111.829,0,0,0,0,0.9072,0
1,0,0,0,0.512,0.985,0,0,0,0,0,93.9798,0,63.0299,0,0,-0.3061,0,0,0,13.9069598,0,3.778781,5.9657,0,0,0,0,0.4396,-0.0276,0,0,0,0,0,1.4651,83.5989,0,0,0,0,17.6238,0,0,0,0.4148,0,0.0316,0,0,0,0,0.0165,0,0
0,1,0.2944,0,0,0,0.1912,0.058,0,119.97,93.8777,0,0,0,0,0,0,0,68.5392,0,0,13.2088,0,0,-0.4158,0.2524,0,0,0,0.8306,0,0.1832,0,0,0,0,112.435,0,121.654,2.6132,0,18.6122,0,0,0,0,0.1331,0,0,0,0,3.4999,0,0,0
0.6604,0,0,0,0,0,0,0,0.2946,135.49,0,0,0,25.6999,0,0.4458,0,0,75.8245,-1.5351,1.9376,0,0,0,0,0,0,0,0,0,0,0.3845,2.5147,0.2327,-1,0,0,0.3028,107.817,0,0,0,0,131.897,0,0,0,0,0,0,0,11.4285,1,0.0412,0
0.4146,0,0.4167,0,0,0.9528,0.3271,0,0,64.2989,0,0,50.8,0,34.1712,0,0,0,0,0,2.9089,0,5.0046,6.4943,0,0,0,0,0,-0.07,39.3272,0,0,0,1.4982,0,103.861,0.1333,0,27.7995,-0.1578,0,0,0,0,0,0,0,0,0,31.812,0,0,0,0
153.3,0,0,0,0,0,0.1844,0,0,136.416,139.56507,0,32.2685,32.7115,0,0,-0.1451,0,0,0,0,0,0,0,0,2.8125,-0.8777,79.5121,0.1562,0,42.2496,0.5281,0,0,0,0.9441,0,0,0,0,0,0,8.0176,0,23.6259,0,1.0071,0.0942,0,0,0,0,0,0,0
0,0,0,0,0.5776,0,0,0.1062,0,0,0,0,0,0,0,0,1.1187,0,58.1353,0,-8.1478,0,5.2872,6.3142,0,0,0,47.390423,0,0,2.7369,0,0,0,-7.5818,0,98.4115,0,128.927,30.8166,0.6107,0,0,87.7789,0,18.4827,0,0.0244,0,1.1741,0,0,0,0,0
0,119.514,0,0.5018,0,0,0,0,0,0,83.8795,0,23.4371,0,17.5588,0.0709,0,0,0,-3.3905,0,6.0387,0,0,0,-0.1597,0,64.28,0.2938,-1.5118,0,0.2096,0,0.114,0,0,0,0,0,0,4.7903,0,0,116.912,0,0,1.0034,0,0,0,0,0,0,0.5227,0
0,0,0,0,0,0.824,0.1408,0.002188,1.122466,141.252,128.568,0,0,0,0,0,0.559,0,0,0,-10.0192,0,0,0,0,0,0,0,0,-0.0529,6.3539,0,0,0.1353,0,0,0,0.1889,127.133,0,0,0,0,0,21.8199,0.5274,0,0,0,0,21.769,0,0,0.9001,0
1.116931,0,0.1556,0.5125,0,0,0,0,0,88.4126,0,112.773,0,0,0,0,0,1.076,0,0,-0.017,0,0,0,0,-0.0712,0,0,0.0646,0,0,0,0,0.401,5.2554,0,109.982,0,0,0,0,0,0,0,0,0.5014,0,0.0232,97.9774,0,34.1796,0.514,1,0,0
0,0,0,0,0.7012,0,0.3747,0.0343,0,0,97.4686,71.7052,31.5,0,0,0,0,0,0,0,0,0,2.1695,0,0,0,0.5226,0,0,2.1541,20.0916,0,0,0,0,-0.3975,88.008,0,127.748,0,0,32.5361,0,0,59.7336,0,0,0,0,0.6299,0,0,1,0.5265,0
0.0775,0,0.3688,0,0,0,0,0,0,0,0,149.941,0,13.4962,0,0,0,0,80.3165,0,0,2.5337,0.269614,0,-0.3146,0,0,84.0915,0,1.39,0,0.1063,4.9671,0,0,0,0,0,0,31.6976,0,0,0,0,16.512,0,1.0368,0,0,-0.1835,30.384,0,0,0.2689,0
0,0,0,0.5839,0.6159,0,0,0.0596,0,0,0,137.05,0,0,0,0,-0.8408,0,0.67,-11.1692,0,0,2.8999,0,0,1.1368,0,72.0858,0,-2.7407,0,0.1034,0,0,0,0,0,0.5361,0,0,0,0,5.1679,70.9208,0,0.5594,0,0,105.384,0,0,3.3862,0,0,0
0,0,0,0,0,0,0,0,1.071,0,0,0,14.3981,0,5.6598,0,-0.1268,0,94.2664,0,-0.7698,2.5853,0,0,0,-0.4749,0,0,0.2229,0,0,0,0,0,0,-0.2367,0,0,0,0,0,1.5256,8.95891,0,54.3659,0.3106,0,0,0,-2.5461,0,4.1775,0,0.0643,0
0,0,0,0,0,0.2773,0.207,0,0,0,230.329,0,0,0,2.3897,0,0,0,95.8781,0,0,0.5278,0,0.4575,0,-0.7884,0,0,0,-1.28,0,0.1361,0,0.13,0,0,0,0,250.895,0,0,0,0,227.143,0,0.824,0.2138,0,146.376,0,0,0,1,0.3146,0
0.2237,0,0,0,0.8096,1.0164,0,0,0,0,207.86503,0,0,18.9081,0,0,0,0,92.2482,0,-11.91008,0,0.1354,0,0,-0.1698,0,0,1,0,0,0.3075,0,0,0,0.4247,0,0,0,8.4905,0.251361,35.3162,0,0,0,0,0.527,0,0,-0.187,0,7.619,0,0,0
0.0253,0,0,0,0,0.177,0,0,1.0254,0,112.06,94.5133,0,35.0871,0,0,0,0,68.1548,0,0,9.2701,0,0,0,8.4153,0,53.819,0,0,31.5661,0,0,0,0,0,98.8653,0,136.65,0,-0.2096,16.3336,9.6108,88.99,41.0397,0,0,0,0,0,32.9845,0,0,0,0
0,0,0,0.5062,0.2072,0,0,1.027,0,0,20.2765,0,33.0863,0,0,0,0,0,0,0,0,0,0,0,-0.1706,0,-1.3692,73.8961,0,2.5284,13.9256,0,0,0.1078,0,0,146.614,0.6238,0,0,0,0,0,113.268,18.8302,0.1593,0,0.0793,0,0,0,51.2457,0,0,0
0,0,0,0.5106,0,0,0.6132,0,0,87.5125,0,58.9062,0,35.3968,32.0928,0,0,0,0,0,0,0,0,0,0,0,1.3448,62.9943,0,0,33.7562,0,0,0,0,2.306,93.9357,0.2979,0,17.4367,0,0,2.180764,0,0,0.4794,0,0,0,0,90.25,10.4527,0,0,0
0,0,0,0.818,0.8184,0,0,0,0,168.333,163.065,0,0,6.5745,0,-1.0705,0,0,83.3592,0,-0.9084,0,0,0,0,0,0,62.6994,0,0,7.68734,0,9.8408,0,0,0,98.514,0,0,0,-0.477,34.8681,0,0,0,0.5576,0.7123,0,0,0,0,5.6901,0,0.1863,0
0,0,0,0.501,0.714,0,0,0,0.2927,0,0,61.0777,0,0,0,1.1154,0,0,0,0,-1.5243,0,0,0,0,0.488,0,0,0.0673,2.1205,23.8199,0.141,0,0.372,-5.8371,0,0,0,0,0,0,0,0,85.8836,0,0,0.1497,0,107.961,-0.0759,0,5.7207,0,0,0
0,0,0,0,0,0,0,0,0,0,0,87.6386,0,30.2908,0,0,0.26,0.2488,0,0,0,0,0,6.0526,-0.2664,0,-0.4234,53.6939,0,0,61.5291,0.0922,12.9894,0,0,-0.5167,0,0,0,0,0,0,20.2132,0,0,0,1.135,0,0,0,0,2.0406,0.0861,0.0789,0
0,0.7708,0,0.0682,0,0.4117,0.5221,0,0.5389,0,87.4133,0,0,0,0,1.0168,0,0,0,1.8794,0.0976,0,0,0,0,0,0.8897,0,0,0,44.8592,0.341,0,0,-0.9081,-0.1528,0,0,0,0.6996,0,0,9.66,0,10.619,0,0.6201,0,0,0,0,0,0,0,0
0,0,0,0,0,0.109539,0,0,0,0,0,91.4243,0,0,0,0,0.0054,0.0257,0,-0.9386,0,0,0,0,0,0,-0.4283,84.4028,0,-0.3173,24.4873,0,8.1317,0,0,0,0,0,142.431,29.5864,0.37,0,0,0,46.7115,0.7272,0,0,0,0.0281,0.5183,0,1,0,0
0,0,0,0,0,0.1493,0,0,0.306,0,0,93.0404,0,0,0,0.5011,0.4726,0,0,0,-3.1465,0,0,0,0,0,0,0,1,2.111674,0,0.4133,0,0,0,0.4357,0.9138,0,85.5128,0,0,11.1383,0,129.716,0,0,0,0,133.675,1.2569,0,14.8337,0.0238,0,0
0,0,0,0.366,0,0,0,0.0277,1.0107,0,104.675,70.9678,0,48.7207,38.3999,-0.4134,0,0,0,0,11.68,15.9963,0,0,0,28.6955,0,66.3905,0,-2.4535,0,0,0,0,0,0,0,0,0,35.0995,-0.0341,40.824,0,0,0,0,0,0,85.8579,0,0,18.5175,0,0,0
0,0,0.4556,0,0,0,0.6091123,0,0,0,126.88,0,0,0,0,0,0,0,74.9171,0,0.6808,0,0,0,-0.1759,0,0,78.7553,0.2771,0,0,0.0824,0,0,0,0,0,0.5306,0,0,0,0,12.2772,0,0,0.49,1,0,99.0479,0.3278,17.4206,18.4686,0.0241,0,0
0,0,0,0,0.6191,0.7447,0,1.0171,0,0,0,36.5771,0,27.1702,0,0,0,0,74.0173,0,0,0,2.9073,0,0,0,0,58.3984,0.5667,0,35.4262,0,0,0.0756,-0.6026,0,103.367,0,0,0,-0.0346,43.9063,14.5678,38.99,0,0,0,0,0,0,0,0,0,0.8456,0
0,0.4646,0.3528,0,0,0,0.1451,0,0,0,0,0,25.096,24.1862,0,0,0,-1,0,0,0,0,0,1.2581,0,-1.4784,0,0,0,0.4583,0.10728038,0,0,0,0,-1.5193,0,0.3281,0,47.0669,0,0,12.1486,0,0,0.5267,0.282389,0,0,0,0,0,0,0.1785,0
0,0,0,0,0,0,0.1891,0,1.0253,83.8982,110.4115,100.324,60.5964,0,60.4651,0,0.256969,0.1403,0,0,0,0,0,0,0,-1.5492,1.0259,0,0,0,0.49,0,0,0,0,0.2139,119.747,0,86.3566,0,0,0,0,0,0,0,0,0,0,0,48.6586,0.3364,0,0,0
0.7165,0.2125,0,0,0.7812,0.2186,0,0,0,121.982,0,123.319,37.4127,0,34.999501,0,0,0,0,0,0,0,0,0,3.3851,0,0,0,0,1.0898,51.8862,0,15.6567,0,0,0,0,0,0,0,0,1.0376,0,0,50.9296,0.2771,0,0.0738,0,0,29.2705,11.4769,0,0,0
0,0.0397,0,0,0,1.0203,0,0,0,207.343,208.81,0,0,0,11.3235,-1.1393,0,0,0,0,0,3.017,0,0,0,0,-0.3283,0,0,0,23.6483,0,0,0,-0.3901,0,0,2.4,0,0,0.3278,0,6.6656,113.96,0,0,0,0.0296,0,0,1,8.749,0,0,0
1,94.09,0.1481,0,0,0,0,0,0.4851,0,0,0,61.6259,0,0,0,0.1826,0,0,0,0,17.4384,0,0,-0.1328,0,0.1791,0,0,0.5139,29.1722,0,11.5179,0,-1.1359,-1,114.077,0,0,0,0,0,15.0455,96.3332,0,0,0,0,0,0,0,0,0,0.6708,0
0,0,0,0,0.6256,0,0.2035,0,0,0,130.648,0,0,21.9885,0,-0.3326,0,0.927,0,0,0,0,2.3196,0,0,0,0.5556,0,0,0,48.6273,0.5479,0,0.0667,0,0,0,0,0,20.0598,0,36.2458,0,105.412,0,0,0,0,143.884,3.3081,0,18.9089,0,0.1659,0
0,0,0,0.5105,0.6571,0.9485,0,0,0,111.919,117.788,0,27.6299,28.518,0,0,0,0,0,0,-0.1829,0,1.043344,0,2.2,0,0.3907,0,0,-0.4349,0,0,0,0,0,0.9167,0,0.5278,0,0,-0.7478,0,11.898,0,0,0.16,0,0,0,0,0,0,0,0.1455,0
0.0591,0,0,0,0.8087,0,0.4306,0.0693,0,0,61.7287,0,23.0707,0,16.5442,0,0,1.6406,0,0,0,0,2.1789,0,26.6758,0,-0.1061,78.7512,0,0,33.527,0,0,0,0,0,0,0.1354,0,13.0839,0,0,0,0,32.7285,0,0,0,113.939,0,0,0,0.0255,0,0
0,0.651,0,0,0,0,0,0,0,0,155.63,0,0,0,0,-0.9003,0,-0.5343,81.2748,0,0,0,0,0,0,0,0,0,0.4125,0,43.8252,0,0,0,0,2.6181,114.75,0,128.324,47.4117,0.0989,38.501,0,0,0,0.4365,1.0532,0,0,0.3384,0,2.7207,0,0.1924,0
0,0,0.901,0.9167,0,0.8652,0,0,0,174.88,0,141.558,0,0,0,0,0,0,81.8682,0,0,3.2255,0,0,0,-0.1797,-0.2404,0,0,0.312,0,0,13.8862,0,0,0,161.056,0,126.537,0,0,79.469,0,0,26.3386,0,0.1434,0,0,-1.7642,0,5.5517,0,0,0
0.0286,0.1917,0.1611,0,0,0.05,0,0.1729,0.3551,0,102.554,0,0,25.2626,0,0,0,0,0,0,0,7.2785,0,0,0,0,1.4723,0,0.2354,-1.417,0,0.3631,0,0.0941,0,0,0,0.1833,0,0,0,0,0,0,18.7575,0,0,0,112.619,0,0,0,0.018,0,0
1,0,0,0,0,0,0.5118,1.0164,0,0,0,0,0,0,0,0,1.3171,0,0,0.6894,0,0,1.6139,2.9644,0.785,-0.2511,0,0,0,0,0,0.2182,0.0661,0.4069,-2,2.001479,0,0,125.273,14.082,0.9229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.125,0,0.829,0,0,0,0,163.742,11.7272,0,32.4115,0,0,-0.0776,0,1.0343,0,0,0,10.14,0.5479,0,0,0,0,0,0,0,16.414,0,8.0607,0,0,1.4209,0,0,116.733,0,0.1472,40.2594,2.1275,0,0,0,0,0,0,0,40.8055,0,0,0,0
0,0,0,0.174,0,0,0,0,0,79.7642,87.8837,0,0,56.6769,0,0,0,0.8584,65.5692,0,0,0,0,7.6019,-0.0939,1.1876,0,0,0,0,34.7126,0,0,0,0,0,0,0,0,0.6985,0,10.9263,0,0,0,0,0.575,0.0582,0,0,9.1777,0,0.0178,0,0
0,0,0.38,0,0,0,0.5245,0,0,0,0,0,0,0,0,-0.2125,0,0,0,0,-7.6052,0,0,0,0,0,-0.2742,60.4262,1,-1,0,0,0,0,-0.2491,-0.3426,0,0.3167,0,2.1051,0,24.8471,0,106.86,49.9257,0,0,0.0514,0,1.5183,0,0,0,1.003,0
0,0,0,0,0.8098,0,0,0.0188,0,0,107.031,0,0,24.6115,0,0,0.7647,0,0,0.219,-6.3242,0,0,2.7537,0,-0.174,0,0,0.3584,-1.6147,0,0,16.0659,0.2731,0,0,0,0.9,134.44,0,0,0,0,0,8.6268,0,0,0,0,0.4766,0,0,1,0,0
0,0,0,0.7241,0,0,0,0,0,93.3139,0,0,44.0138,0,0,0.5598,0,0,0,1.9062,0,5.2126,3.6111,3.7197,0,0,0,0,0.0556,0,27.1838,0,0,0,-1,0,0,0,0,27.1294,0,0,16.0103,0,31.8386,0,0.5549,0.1032,128.335,0,0,5.0288,0,0,0
0,0.0406,0,0,0,0.6617,0,0,0,0,139.136,0,0,0,0,0,0,-0.4158,0,0,1.8659,0,0,3.9558,0.1555,0,0.7251,69.1456,1.0279,0,6.8122,0,15.5867,0,-0.5175,0,0,0,0,0,0,0,18.7562,0,13.1592,0,0.2916,0,0,0,0,0,1,0,0
0,0.1833,0,0,0,0,0.4871,0,0,91.005329,0,75.9085,56.146,0,0,0.5012,0,0,0,0,0,12.4748,0,0,0,0,0,51.7014,0,1.869,45.6151,0.1486,0,0.2519,0,0,0,0,0,39.4898,0,0,7.4113,118.676,18.9131,0,0,0.0413,0,0,44.6473,0,0,0,0
1,0,0.0889,0,0,0,0.2551,0,0,133.489,0,0,0,0,0,0,0,0.2097,0,0,12.716,0,0,6.18,-0.1469,0,-0.0968,79.5943,0.1688,0,0,0.341,0,0,0.6707,0,0,0.2687,107.3,0,0,0,0,121.674,7.6862,1,0,0,0,0,0,0,0,0,0
0,0.9003,0.5125,0,0,0.0485,0.5193,1.0728,0,0,0,0,0,0,0,0,-1.2565,0,0,1,-1.2386,9.0185,0,0,0,0,0,0,0,-7.5646,0,0,0,0,0,0.5395,106.441,0,0,39.3187,0,52.3954,0,0,0,0.3439,0,0.0594,131.869,0,0,0,0,0,0
0,1,0.55,0,0,0,0,0,0.2947,140.612,0,0,0,0,35.718,0,0,0,0,-0.8583,1.9696,6.8822,0,0,0,0.8125,0,71.1246,0,0,11.6086,0,0,0.1593,1.132361,0,83.6469,0,0,21.0293,0,0,0,0,0,0,0.18,0,0,12.8682,0,0,0,0,0
0,0.2245,0,0.9073,1.1287,0.9187,0,0.0431,0,0,0,5.5,0,0,10.5183,-0.1093,0,0,0,2.5177,0,0,0.9343,0,0,0,0,77.2348,0,0,0,0,0,0,0.0497,0,98.0857,0,0,29.899,0.0753,0,0,0,12.9357,0,0,0,0,0,0,0,0.0304,0.2852,0
0,1,0.0781,0,0.5047,0,0.2724,0,0,115.337,93.0097,0,0,0,0,1.8279,0,0,0,1.277,0,0,0,0,0.3658,2.5772,0,0,0,0,36.0542,0,0,0,-0.5106,0,0,0.8194,0,34.2593,0,0,0,0,53.4988,0,0,0,0,1.9758,0,3.0604,0.4156,0,0
0,0,0,0,0.7866,0.3283,0,0,0,0,0,0,0,30.5984,0,0,0,0,0,0,0.3587,0,2.1059,4.9081,27.1291,0,0,64.8446,0,0,0,0,13.135,0,5.7141,0,0,0.0472,0,0,0,12.6276,11.48,0,36.3656,0,1.04,0.0203,0,0,23.1757,3.2351,0,0,0
0,1,0,6,0.9012,1.009,0,0,0,0,0,162.677,0,18.0368,17.5772,0,-0.2986,0,0,0,0,3.7555,0,0,-1,2.0176,0.2569,0,1,0,0,0,0,0,0,0,0,0,120.661,0,0,51.1331,11.4537,0,58.7266,0,0,0,0,0,24.24,0,0,0,0
0,1,0,0.1664,0.293,0,0,0.0343,0,201.565,0,0,3.5137,0,0,0,-1.0254,0,0,-0.7178,0,2.6336,0,0.7447,0,0,0,0,0,0,39.5044,0,0,0.2,0,2.2811,149.66606,0,0,0,3.78525091,0,0,88.3281,21.9914,0.2748,0,0,0,0,0,0,0,0,0
0,1.0091,0,0,0,0,0,0,0,0,128.167,0,0,0,0,0,0,0.3823,0,0,0,0,0,0,0,0.0524,-0.6407,0,0,0.4259,51.6861,0.5179,4.0559,0,0,0,130.061,0,118.716,0,0,0,0,0,18.5532,0.5036,0.6302,0.0333,0,-17.1473,0,2.0479,1,0,0
0.0788,0,0,0.5103,0,0.9978,0.3338,0,0,0,0,116.768,19.26,0,0,0,0.1558,0,0,0,-4.8689,0,0.6875,0,-0.8592,0,0,75.9648,0.2354,0,17.3446,0,0,0.0945,0,0,0,0,0,0,0,13.3284,4.5154,0,0,0,0,0,0,-0.0796,0,0,1,0,0
0,127.672,0.416,0,0.1604,0.3985,0,0,0,186.304,0,184.067,0,15.6475,0,0,0,0,0,0,0,0,0.56,0,0,-0.3695,-0.5606,0,0.0917,0,16.1756,0,0,0,0,0,0,0,0,0,0,11.785,0,0,0,0,0,0.0163,135.669,0,0,12.6679,1,0,0
0,12.8812,0,0,0,0,0,0,0,0,125.268,0,0,0,41.6491,0,0,0,76.9073,1.1796,0,13.139,4.8691,0,0,0,-0.0347,0,0.5146,2.4133,0,0.2477,0,0,0,0,143.65,0,0,49.7191,0,0,5.799,0,34.4333,0.6845,0,0.0257,0,0,0,0,0,1.4123,0
0.0695,0,0.5981,0,0,0,0,0.0171,0,0,0,143.937,0,0,0,0,0,0,0,-0.0674,-3.9062,2.3943,0,1.3056,-0.8579,0,0.6122,0,0,0,23.0018,0,0,0.5665,0,0,0,0,0,0,0.6295,48.7141,0,0,0,0.9171,0,0,127.756,0,0,5.8852,0,0.16761,0
0,0.5875,0.125,0,0,0,0,0,0,0,116.299,0,46.5964,0,44.5659,0,0,0,0,0,0,26,5.2021,0,0,-0.3486,0,0,0,0,38.7905,0,4.7169,0,0.0278,0,0,0.3792,0,36.6985,0,0,13.5519,0,12.351,0,0,0,71.9877,0,0,7.5343,0,0.0959,0
0,0,0.1854,0.6031,0,0.9872,0.1875,0,0,0,82.7245,0,0,0,26.6517,0,0,0,0,0,0,0,0,2.9074,0,0,0,0,0,7.8479,0,0,3.2588,0.3595,2.2,0,110.801,0.0896,0,0,0.6887,0,0.6908,0,11.718,0,0,0,117.031,-0.3149,0,0,0,0,0
0,0.9958,0.5778,4,0,0.9969,0.4367,0,0,0,124.273,0,0,0,13.3591,0,0,0,0,0,8.3678,0,0,6.8376,0.3277,-0.0521,0,0,1,0,0,0.616,0,0,0,0,0,0,0,0,0.0109,38.8245,0,85.257037,0,0,0,0,0,2.3948,0,5.6147,0.657119,0,0
0,0,0,0,0,0,0,0,0,0.1061,99.1474,0,0,0,0,0,0.0905,0.3617,78.7,0,0,0,0,0,-0.8762,-0.1227,0,0,0.2896,-0.3967,0,0.1338,15.5179,0,0,0,140.337,0,95.9977,55.2023,0,0,0,0,0,0,0,0,0,0,15.3569,0,1.6354,0.0995,0
0,0.3896,0,0.5017,0,0,0,0,0,0,0,0,0,0,37.0564,0,0,-0.0148,77.3361,0,0,0,0,7.3941,-0.4779,0,0,0,1,0,17.8584,0,0,0.4161,-0.4163,9.990329,82.297,0,0,0,0,56.6152,13.4571,0,0,0,0,0,83.5234,0,24.6171,17.1788,0,0,0
0.5337,0,0.35,0,0,0,0,0,1.0921,0,173.849,0,0,0,0,-0.5249,0,-0.501,0,0,0,0,0,0.8862,0,-0.6299,0,80.4838,0,-0.0932,19.2972,0,0,0,0,0,0,0,138.067,21.8659,-0.1359,0,3.8477,0,0,0,0,0,112.031,0,0,15.1669,0,0.8997,0
0,0,0,0,0.2704,0,0,112.027,1.0612,0,0,0,0,0,0,0,0.2407,0,0,0,0,0,0,0,0,0,0,0,0.55,-1.4205,0,0.5976,0.9973,0.142,20.7365,0,108.773,0.2194,114.51,0,0,0,0,0,0,0.5091,0,0,117.824,0,33.584,0,0,0.4458,0
0.0255,0,0,0.5127,0,0,0,0,0.3196,71.2374,3.9815,0,0,0,0,0,0,0,0,-4.0643,19,0,0,5.234,0.4157,0,0,0,0,-2.1256,0,0.2262,0,0,0,0,0,0,0,0,0,1.5593,0,0,0,0,1.041,0.0257,0,0,15.8479,7.2599,0,0.6273,0
0,0.1187,0,0.5418,0.5596,0,0,0.6209,0,0,0,0,36.5681,34.1421,0,1.0707,0,0,0,0,6.9557,0,2.2904,0,-0.7252,2.0768,-0.0244,0,0,-3.4371,0,0,0,0.1516,0,0,0,0,0,0,0.3489,0,0,0,43.0701,0,0,0,0,0,39.9255,12.4775,0,0,0
0,0.1625,0,0,0,0.1066,0,0.0505,0.505112,0,0,0,0,0,0,0,-0.9449,-0.7267,99.9578,0,0,0,0,2.6227,0,3.3308,0,252.573,0.175,0,0,0.9191,0,0.1565,1.2687,0,0,0.4854,0,18.7365,-0.5352,0,0,0,0,0.5179,0,0,0,0,0,0,0,0,0
0.1821,0,0,0,0.6575,0,0,0,0,0,124.541,73.7491,0,0,0,0,0,0,72.8187,5.5461,0,16.5772,3.2427,0,-0.7453,0,0,0.3281,0,0.363906,0,0,0,0,0,0.7245,0,0,0,0,0,0,0,119.937,50.4247,0,0.6278,0.0204,0,1.3297,0,0,0.0244,0,0
0.075,0,0.6281,0,1.0167,0,0.5226,0,0,0,88.8285,0,0,12.9817,12.4343,0,0,0,0,0,-4.3372,0,0,0,0,-3448,0.9078,65.7662,0,0,0,0,0,0.2585,0,0,0,0,105.442,0,0,0,0,0,0,0.312,0.6092,0.0368,0,0,21.9138,17.9273,0,0,0
1,1,0,0,0.818,0,0.1389,0,0,145.066,117.647,137.678,0,0,30.2792,0,0,-0.1132,0,-0.1293,1.0107,4.749,0,3.3169,0,0,0,74.9485,0,0,0,0.234,0,0,0,0,0,0.4115,0,0,0,0,12.9,0,0,0.4331,0,0,0,0,0,0,0,0.1242,0
