V1,V6,V10,V12,V13,V14,V15,Class
44,211,27,204,1,-1,0,1
55,367,14,125,3,-1,0,1
27,965,29,312,4,-1,0,1
37,1510,9,490,1,-1,0,1
57,437,11,98,1,-1,0,1
32,-148,1,105,2,205,2,1
43,705,12,283,1,-1,0,1
49,215,13,243,1,-1,0,1
65,143,16,79,2,-1,0,1
52,213,28,145,1,-1,0,1
58,326,19,187,2,-1,0,1
64,336,13,92,2,-1,0,1
26,291,24,117,5,2,0,1
45,187,10,147,1,172,2,1
50,-133,31,214,2,-1,0,1
39,990,14,564,1,-1,0,1
52,244,14,109,1,-1,0,1
36,353,4,105,2,-1,0,1
42,606,18,277,1,-1,0,1
64,333,27,117,1,-1,0,1
51,661,6,149,1,-1,0,1
28,533,5,156,3,-1,0,1
54,447,21,155,1,-1,0,1
37,1345,18,103,1,-1,0,1
40,613,13,437,1,-1,0,1
43,479,19,249,1,-1,0,1
40,1235,6,258,1,-1,0,1
55,308,3,97,1,-1,0,1
37,473,6,253,1,-1,0,1
34,1619,12,465,1,-1,0,1
51,-145,31,338,2,-1,0,1
49,1051,7,254,1,-1,0,1
38,818,5,262,1,-1,0,1
40,-3,31,253,1,-1,0,1
51,740,10,149,1,-1,0,1
37,462,16,321,1,-1,0,1
41,274,30,274,1,154,2,1
52,520,17,182,1,-1,0,1
39,667,10,241,1,162,3,1
42,433,18,202,1,-1,0,1
42,1065,17,124,1,-1,0,1
40,898,7,421,1,-1,0,1
45,728,2,161,1,-1,0,1
41,608,5,324,1,-1,0,1
49,389,27,238,1,-1,0,1
60,523,5,64,2,-1,0,1
47,439,2,144,1,5,0,1
41,282,5,123,2,272,2,1
38,1204,7,365,1,-1,0,1
40,411,28,169,1,-1,0,1
53,762,21,348,1,-1,0,1
46,490,15,268,2,-1,0,1
40,296,19,45,4,-1,0,1
31,459,7,95,2,-1,0,1
45,751,16,442,2,-1,0,1
40,854,20,348,1,-1,0,1
44,1410,9,116,1,-1,0,1
44,729,6,279,1,-1,0,1
39,1226,13,528,1,-1,0,1
51,226,26,99,2,-1,0,1
40,623,14,336,1,-1,0,1
37,437,8,106,2,-1,0,1
44,528,18,139,1,-1,0,1
44,693,13,167,1,-1,0,1
43,585,16,311,1,-1,0,1
59,334,9,111,2,-1,0,1
45,392,19,186,1,-1,0,1
57,227,30,120,2,-1,0,1
57,1122,20,565,4,-1,0,1
40,784,1,135,1,194,1,1
44,75,15,160,1,205,3,1
37,578,3,141,2,-1,0,1
45,322,29,110,2,-1,0,1
36,945,29,274,2,-1,0,1
39,1194,3,431,1,-1,0,1
59,400,22,139,1,-1,0,1
40,737,10,225,2,-1,0,1
41,431,30,280,1,-1,0,1
46,458,6,175,1,-1,0,1
50,449,6,184,1,-1,0,1
43,396,30,197,2,-1,0,1
54,287,17,121,1,-1,0,1
42,380,3,95,1,-1,0,1
39,1001,15,237,1,-1,0,1
43,428,8,298,1,-1,0,1
34,995,21,329,1,-1,0,1
48,471,25,82,4,-1,0,1
34,385,25,113,2,-1,0,1
50,489,16,154,1,-1,0,1
39,860,22,616,2,-1,0,1
28,771,29,150,2,-1,0,1
50,528,8,172,1,-1,0,1
41,760,16,325,1,-1,0,1
34,385,8,190,1,-1,0,1
37,1602,28,862,4,-1,0,1
39,364,21,98,4,-1,0,1
50,443,25,109,2,-1,0,1
43,1033,1,78,1,214,1,1
44,507,4,210,1,134,3,1
44,532,3,111,1,-1,0,1
41,1063,6,430,1,-1,0,1
45,885,13,416,1,-1,0,1
47,968,18,224,1,-1,0,1
32,489,25,226,1,-1,0,1
39,1238,2,287,1,-1,0,1
40,707,6,84,2,-1,0,1
38,584,24,159,2,-1,0,1
41,848,10,264,1,-1,0,1
43,534,15,257,1,-1,0,1
43,582,18,159,1,-1,0,1
70,604,21,202,2,-1,0,1
48,489,20,179,1,-1,0,1
46,1272,21,154,1,-1,0,1
39,826,16,313,1,-1,0,1
37,39,4,106,1,-1,0,1
45,858,19,87,1,-1,0,1
46,811,5,186,1,-1,0,1
41,748,26,240,2,-1,0,1
25,580,24,392,2,-1,0,1
77,300,13,112,2,-1,0,1
72,825,21,221,1,-1,0,1
38,914,26,91,2,-1,0,1
37,431,19,123,2,-1,0,1
47,908,6,66,1,228,1,1
40,903,6,353,1,-1,0,1
44,486,10,188,2,-1,0,1
32,98,15,79,2,192,3,1
39,533,28,188,1,-1,0,1
45,452,19,151,2,-1,0,1
39,725,6,245,1,-1,0,1
33,218,30,181,2,-1,0,1
54,515,17,144,1,-1,0,1
42,476,21,174,1,-1,0,1
43,1589,2,531,1,36,9,1
47,906,3,164,1,-1,0,1
38,342,3,114,1,-1,0,1
43,1122,1,215,1,-1,0,1
54,445,4,83,2,-1,0,1
26,24,29,169,4,-1,0,1
35,327,13,233,1,180,4,1
34,65,8,113,1,238,1,1
39,795,12,299,1,-1,0,1
31,607,20,232,2,-1,0,1
39,643,5,213,1,-1,0,1
50,286,17,190,1,-1,0,1
42,757,3,193,1,160,3,1
37,1561,15,189,1,-1,0,1
38,706,19,200,1,-1,0,1
42,544,3,110,2,-1,0,1
34,589,7,132,2,-1,0,1
27,654,9,167,2,-1,0,1
45,930,4,205,1,-1,0,1
51,691,6,100,2,-1,0,1
39,755,15,359,1,-1,0,1
61,95,29,122,2,-1,0,1
29,-1,23,157,1,191,2,1
31,-228,5,157,1,289,2,1
37,598,4,183,1,-1,0,1
38,-112,9,124,2,262,1,1
50,787,12,151,1,-1,0,1
48,2136,4,282,1,188,2,1
34,-14,8,85,1,239,1,1
32,348,17,108,3,-1,0,1
62,944,2,85,3,-1,0,1
39,1078,10,269,1,-1,0,1
39,396,7,233,2,-1,0,1
39,260,28,197,1,-1,0,1
39,744,2,234,1,11,0,1
42,515,11,156,1,-1,0,1
41,694,4,170,1,-1,0,1
30,216,28,286,1,-1,0,1
48,642,19,133,1,-1,0,1
37,1164,11,400,1,-1,0,1
40,747,14,263,1,-1,0,1
46,757,12,238,1,-1,0,1
41,911,4,476,1,-1,0,1
44,697,14,163,1,-1,0,1
42,1248,19,93,1,-1,0,1
42,648,25,357,1,-1,0,1
36,163,12,148,1,153,4,1
33,540,17,177,3,-1,0,1
53,334,11,110,2,-1,0,1
39,1317,22,331,1,-1,0,1
53,855,23,467,1,-1,0,1
47,639,7,318,1,-1,0,1
45,493,7,203,1,-1,0,1
46,375,17,190,1,0,0,1
42,533,14,390,1,-1,0,1
39,949,12,241,1,-1,0,1
31,-48,4,355,1,290,1,1
33,393,31,203,2,-1,0,1
45,750,4,169,1,-1,0,1
37,185,29,140,1,-1,0,1
31,566,12,202,2,-1,0,1
35,627,6,116,2,-1,0,1
27,283,8,332,1,291,1,1
59,402,1,95,1,7,0,1
41,1599,21,154,1,-1,0,1
40,1260,6,415,1,-1,0,1
40,781,13,511,1,-1,0,1
40,705,12,447,1,-1,0,1
41,321,11,146,2,-1,0,1
32,575,11,291,1,-1,0,1
48,590,10,224,1,-1,0,1
50,394,9,214,2,-1,0,1
48,778,12,260,1,-1,0,1
39,1131,14,179,1,-1,0,1
40,313,2,87,1,212,1,1
34,956,24,370,3,-1,0,1
42,882,18,132,1,-1,0,1
40,208,30,208,2,-1,0,1
37,2229,3,774,1,-1,0,1
38,589,1,182,1,194,4,1
47,585,12,206,1,-1,0,1
35,530,9,167,2,-1,0,1
42,1028,19,224,1,-1,0,1
31,314,18,134,2,-1,0,1
45,1028,20,134,1,-1,0,1
45,565,4,176,1,-1,0,1
44,599,5,186,1,165,3,1
47,490,12,277,1,-1,0,1
33,666,25,276,2,-1,0,1
32,311,29,97,5,-1,0,1
49,715,6,139,1,214,1,1
35,-134,29,62,8,-1,0,1
36,320,30,252,1,-1,0,1
54,402,21,126,1,-1,0,1
42,967,15,174,1,-1,0,1
46,669,18,133,1,-1,0,1
37,994,27,737,2,-1,0,1
36,924,7,395,1,126,4,1
40,400,7,77,1,-1,0,1
38,752,2,168,1,-1,0,1
29,242,24,218,1,-1,0,1
53,611,21,201,2,-1,0,1
39,665,11,307,1,-1,0,1
46,482,2,131,1,233,1,1
56,443,7,137,1,-1,0,1
46,1322,2,452,1,3,1,1
41,628,19,220,1,-1,0,1
31,480,6,198,2,-1,0,1
45,1605,23,699,2,-1,0,1
52,53,7,62,2,106,2,1
40,135,25,90,2,-1,0,1
74,437,8,64,2,13,1,1
37,337,10,142,2,-1,0,1
42,1638,19,116,1,-1,0,1
48,807,18,231,1,-1,0,1
47,469,10,180,1,-1,0,1
44,885,11,239,1,-1,0,1
41,1064,3,362,1,-1,0,1
33,460,30,282,2,-1,0,1
43,533,18,205,1,-1,0,1
25,360,31,275,2,-1,0,1
41,759,7,387,1,-1,0,1
42,367,30,499,1,-1,0,1
66,486,16,86,3,-1,0,1
34,447,11,145,2,-1,0,1
24,501,26,152,2,-1,0,1
44,589,18,167,1,-1,0,1
44,665,9,130,3,-1,0,1
54,3,14,65,2,199,2,1
73,571,16,74,2,-1,0,1
32,50,2,111,1,-1,0,1
40,529,9,170,1,286,1,1
40,842,13,423,1,-1,0,1
39,474,14,231,1,-1,0,1
36,422,26,57,5,-1,0,1
50,-42,5,86,2,241,2,1
42,765,3,316,1,-1,0,1
38,686,4,119,2,-1,0,1
36,459,24,131,2,-1,0,1
42,921,20,128,1,-1,0,1
48,317,6,120,1,160,3,1
41,756,18,522,1,-1,0,1
60,513,11,125,1,-1,0,1
41,1036,2,284,1,-1,0,1
55,609,11,136,1,-1,0,1
51,424,21,82,6,-1,0,1
27,915,21,76,3,-1,0,1
33,549,10,333,1,-1,0,1
41,831,17,181,1,-1,0,1
43,578,12,106,3,177,4,1
42,1546,24,715,3,-1,0,1
40,1162,4,341,1,-1,0,1
49,482,15,188,1,-1,0,1
45,615,8,165,1,-1,0,1
36,1226,12,357,1,-1,0,1
44,1025,11,411,1,39,4,1
37,792,8,237,1,-1,0,1
32,479,9,265,1,-1,0,1
25,317,3,137,2,1,0,1
40,1115,11,227,1,-1,0,1
39,353,23,84,4,-1,0,1
47,565,18,116,1,-1,0,1
52,798,8,120,1,-1,0,1
29,209,28,160,2,-1,0,1
47,478,20,414,1,-1,0,1
53,920,4,562,1,-1,0,1
77,741,9,168,2,-1,0,1
44,858,18,82,1,-1,0,1
33,320,9,189,1,205,1,1
46,452,10,238,1,-1,0,1
38,320,5,172,1,-1,0,1
43,683,8,223,1,-1,0,1
34,426,31,129,2,-1,0,1
48,552,31,679,7,-1,0,1
43,849,7,246,1,-1,0,1
27,846,14,250,3,-1,0,1
40,681,13,425,1,-1,0,1
47,337,11,201,1,-1,0,1
41,1341,6,666,1,-1,0,1
28,-104,29,48,4,-1,0,1
35,342,9,91,1,-1,0,1
43,474,7,133,1,-1,0,1
50,851,21,385,3,-1,0,1
56,585,12,120,1,-1,0,1
30,535,28,332,2,-1,0,1
42,2601,2,284,1,169,3,1
34,-238,4,116,1,254,1,1
41,611,12,360,1,-1,0,1
43,626,18,198,1,-1,0,1
38,582,4,227,1,-1,0,1
41,539,20,485,1,-1,0,1
53,406,17,146,1,-1,0,1
43,742,11,255,1,-1,0,1
43,297,18,200,1,-1,0,1
44,950,11,351,1,-1,0,1
40,712,12,440,1,-1,0,1
43,566,4,234,1,-1,0,1
42,594,30,317,1,127,3,1
31,182,10,189,3,-1,0,1
46,264,30,405,1,-1,0,1
43,446,13,291,1,-1,0,1
41,180,30,103,5,-1,0,1
44,979,19,336,1,-1,0,1
57,600,13,132,1,-1,0,1
42,643,8,263,1,-1,0,1
37,1230,13,327,1,-1,0,1
45,92,31,432,1,-1,0,1
44,723,4,115,1,-1,0,1
29,-244,10,171,1,258,1,1
57,442,10,107,2,-1,0,1
35,718,2,124,2,-1,0,1
54,3,18,82,2,177,3,1
50,748,6,182,1,-1,0,1
37,189,2,141,1,275,0,1
46,474,17,333,1,-1,0,1
33,52,9,114,2,230,3,1
51,409,7,125,2,-1,0,1
40,954,8,377,1,-1,0,1
45,471,26,477,1,-1,0,1
37,752,7,338,1,-1,0,1
43,666,21,153,1,-1,0,1
44,521,8,292,1,-1,0,1
41,948,2,321,1,-1,0,1
49,257,31,485,1,-1,0,1
30,493,30,75,5,-1,0,1
51,-59,31,145,1,-1,0,1
47,494,16,183,1,-1,0,1
39,313,27,115,2,-1,0,1
40,631,15,166,1,-1,0,1
57,503,8,119,1,-1,0,1
43,726,5,430,1,-1,0,1
38,945,12,273,1,-1,0,1
35,432,7,253,1,-1,0,1
41,872,15,240,1,-1,0,1
41,972,8,181,1,-1,0,1
44,657,3,297,1,-1,0,1
40,668,9,305,1,-1,0,1
31,-229,5,79,1,271,1,1
42,1039,2,303,1,-1,0,1
47,398,24,188,1,-1,0,1
39,816,3,233,1,-1,0,1
42,1003,18,330,1,-1,0,1
35,458,6,147,1,-1,0,1
38,3269,1,577,1,-1,0,1
47,478,15,152,1,-1,0,1
42,1048,2,268,1,-1,0,1
40,1973,2,372,1,96,11,1
41,725,9,457,1,-1,0,1
43,605,23,242,1,-1,0,1
46,964,23,565,1,-1,0,1
39,657,10,307,1,-1,0,1
47,692,16,79,3,-1,0,1
44,652,14,236,1,-1,0,1
43,1123,7,309,1,-1,0,1
44,611,10,271,1,-1,0,1
44,703,3,155,1,-1,0,1
42,564,15,299,1,-1,0,1
29,350,5,124,2,-1,0,1
27,341,2,181,1,-1,0,1
43,508,9,190,1,-1,0,1
40,622,26,268,2,-1,0,1
42,828,6,161,1,217,0,1
35,55,5,202,1,252,3,1
36,143,3,186,1,328,1,1
45,1419,21,349,1,-1,0,1
37,1658,2,664,1,-1,0,1
46,395,31,296,2,-1,0,1
39,968,13,234,1,-1,0,1
36,225,13,138,2,0,0,1
37,1103,5,499,1,-1,0,1
52,517,10,107,2,-1,0,1
32,-301,7,86,1,267,1,1
40,363,22,236,1,9,0,1
40,1377,2,453,1,-1,0,1
47,504,18,236,1,-1,0,1
45,528,10,144,2,-1,0,1
43,706,18,217,1,-1,0,1
56,344,20,127,1,-1,0,1
45,539,17,256,1,-1,0,1
66,362,16,62,1,-1,0,1
40,993,3,409,1,-1,0,1
46,460,12,123,4,-1,0,1
68,332,4,99,1,-1,0,1
39,1153,15,291,1,-1,0,1
38,1119,16,480,1,-1,0,1
42,44,6,72,1,247,1,1
41,1088,3,279,1,-1,0,1
26,453,6,167,2,-1,0,1
45,444,27,396,1,-1,0,1
64,349,30,122,2,-1,0,1
36,587,24,254,1,-1,0,1
52,291,23,163,1,-1,0,1
43,621,3,319,1,-1,0,1
42,912,18,237,1,-1,0,1
43,703,18,186,1,-1,0,1
41,466,28,124,4,-1,0,1
40,563,5,228,1,-1,0,1
33,307,11,209,1,-1,0,1
42,985,3,206,1,-1,0,1
40,1891,23,139,1,-1,0,1
41,776,9,503,1,-1,0,1
50,589,21,114,2,-1,0,1
42,676,7,290,1,-1,0,1
40,920,16,263,1,-1,0,1
58,404,20,98,2,-1,0,1
44,1134,19,112,1,-1,0,1
41,740,16,376,1,-1,0,1
40,195,30,191,1,-1,0,1
42,629,16,263,1,-1,0,1
58,294,19,144,2,-1,0,1
29,575,23,127,2,-1,0,1
42,565,15,373,1,-1,0,1
42,754,4,403,1,-1,0,1
40,1214,3,187,1,159,3,1
49,443,17,260,1,-1,0,1
44,830,2,129,1,-1,0,1
45,575,12,162,1,-1,0,1
50,682,11,133,1,-1,0,1
39,587,20,288,1,-1,0,1
59,208,16,94,2,-1,0,1
44,1281,19,208,1,-1,0,1
59,433,12,96,2,-1,0,1
55,261,12,191,1,187,3,1
49,594,3,151,1,-1,0,1
46,532,5,215,1,-1,0,1
41,504,4,101,1,199,2,1
44,523,5,102,2,-1,0,1
40,199,8,134,1,232,1,1
36,1212,21,849,2,-1,0,1
41,704,7,297,1,-1,0,1
49,605,18,227,1,-1,0,1
48,651,21,238,2,-1,0,1
58,120,8,107,2,221,2,1
41,1251,23,191,1,-1,0,1
36,415,15,134,1,-1,0,1
33,368,9,92,1,230,1,1
49,520,3,173,1,-1,0,1
32,-126,5,73,1,252,0,1
40,601,4,207,1,-1,0,1
40,721,21,161,2,-1,0,1
49,954,14,565,2,-1,0,1
44,573,13,286,1,-1,0,1
41,686,20,407,2,-1,0,1
36,718,27,499,4,-1,0,1
35,1881,27,496,1,-1,0,1
40,537,23,232,3,-1,0,1
43,258,3,71,2,-1,0,1
43,605,20,198,1,-1,0,1
47,134,29,128,2,-1,0,1
32,397,19,284,1,-1,0,1
44,464,21,192,1,-1,0,1
40,663,5,150,1,-1,0,1
33,690,20,199,2,-1,0,1
44,404,12,198,1,-1,0,1
40,1174,2,210,1,-1,0,1
45,586,2,119,1,-1,0,1
39,430,20,183,3,-1,0,1
34,239,26,192,1,-1,0,1
50,530,7,149,1,-1,0,1
44,392,11,263,1,-1,0,1
42,797,28,103,4,-1,0,1
47,1811,14,233,1,-1,0,1
43,482,22,180,1,-1,0,1
41,1338,3,196,1,-1,0,1
36,466,13,187,2,-1,0,1
35,414,12,155,1,175,3,1
39,1019,24,247,1,-1,0,1
35,463,9,239,1,-1,0,1
43,776,7,163,1,-1,0,1
55,207,2,62,1,0,0,1
53,384,17,193,1,-1,0,1
42,513,17,198,1,-1,0,1
29,659,11,153,1,-1,0,1
37,1561,20,265,1,-1,0,1
51,420,16,232,1,-1,0,1
48,430,21,188,1,-1,0,1
41,942,8,570,1,-1,0,1
36,318,2,88,1,62,1,1
75,667,9,105,4,-1,0,1
31,287,5,156,1,300,0,1
43,338,14,309,1,-1,0,1
43,368,11,207,1,-1,0,1
37,1625,18,56,1,-1,0,1
42,624,14,369,1,-1,0,1
51,552,18,120,1,-1,0,1
38,799,20,227,1,-1,0,1
46,133,31,256,2,-1,0,1
45,433,17,279,1,-1,0,1
38,1546,20,47,1,-1,0,1
61,1210,19,232,5,-1,0,1
50,260,2,74,2,0,0,1
46,771,7,257,1,-1,0,1
42,982,2,129,1,-1,0,1
26,1045,23,278,2,-1,0,1
45,531,10,133,2,-1,0,1
41,927,3,417,1,-1,0,1
47,247,30,387,1,-1,0,1
30,498,23,218,2,-1,0,1
43,1349,7,576,1,11,3,1
41,447,30,160,2,-1,0,1
42,1229,4,256,1,-1,0,1
39,549,10,144,1,-1,0,1
43,779,16,337,1,-1,0,1
48,609,7,191,1,-1,0,1
44,474,18,157,1,-1,0,1
57,461,18,147,1,-1,0,1
61,-159,31,123,2,-1,0,1
35,341,22,141,2,-1,0,1
42,628,12,242,1,-1,0,1
55,-3,31,83,6,-1,0,1
38,1343,17,226,1,-1,0,1
42,669,5,289,1,-1,0,1
52,403,17,100,2,-1,0,1
41,773,18,268,1,-1,0,1
38,610,12,174,1,-1,0,1
49,488,5,111,1,-1,0,1
47,1141,21,665,4,-1,0,1
61,395,17,97,3,-1,0,1
37,405,10,237,1,-1,0,1
44,678,9,193,1,-1,0,1
40,637,9,321,1,-1,0,1
41,296,16,61,2,-1,0,1
37,1321,21,161,1,-1,0,1
28,141,5,91,2,6,0,1
62,467,6,125,1,-1,0,1
32,298,29,38,7,23,1,1
48,516,3,230,1,-1,0,1
37,534,2,133,1,238,1,1
47,1694,16,737,1,-1,0,1
41,954,3,355,1,-1,0,1
38,135,31,113,5,-1,0,1
42,623,21,241,1,-1,0,1
56,394,19,112,1,-1,0,1
25,166,19,137,2,183,3,1
40,727,17,220,1,-1,0,1
53,328,4,233,1,-1,0,1
30,240,29,238,2,-1,0,1
45,466,10,274,1,-1,0,1
40,715,4,281,1,-1,0,1
51,397,5,131,1,-1,0,1
42,684,8,335,1,-1,0,1
38,1586,2,462,1,-1,0,1
34,441,29,279,1,-1,0,1
50,680,10,234,1,-1,0,1
44,802,10,243,1,-1,0,1
67,625,4,127,1,-1,0,1
43,1107,2,357,1,-1,0,1
32,520,16,317,1,-1,0,1
43,-246,2,99,1,228,2,1
42,705,13,176,1,-1,0,1
41,594,17,240,1,-1,0,1
43,822,7,162,1,-1,0,1
52,665,7,128,1,-1,0,1
37,591,17,173,1,-1,0,1
50,459,9,128,1,-1,0,1
42,756,11,334,1,-1,0,1
44,406,10,78,3,-1,0,1
39,376,29,207,2,-1,0,1
44,79,30,142,1,-1,0,1
42,959,4,236,1,-1,0,1
43,842,23,255,1,1,0,1
60,1164,23,473,1,-1,0,1
46,704,5,211,1,-1,0,1
46,597,3,239,1,-1,0,1
48,492,20,165,1,-1,0,1
36,561,5,182,1,111,3,1
53,578,30,145,3,-1,0,1
42,612,6,414,1,-1,0,1
40,984,18,208,1,-1,0,1
24,105,3,142,1,79,2,1
51,466,20,128,1,-1,0,1
45,710,5,158,1,-1,0,1
60,52,11,71,2,-1,0,1
24,309,27,170,1,136,3,1
33,44,29,183,1,192,1,1
48,387,20,461,1,-1,0,1
32,656,12,195,1,-1,0,1
42,596,4,195,1,-1,0,1
51,286,27,201,2,-1,0,1
43,515,6,218,1,-1,0,1
41,188,6,126,1,-1,0,1
43,293,12,405,1,-1,0,1
31,509,4,178,1,-1,0,1
45,350,16,142,2,-1,0,1
44,601,8,178,1,-1,0,1
42,801,18,182,1,-1,0,1
44,844,1,177,1,-1,0,1
76,744,26,95,2,-1,0,1
40,959,4,389,1,-1,0,1
40,708,9,408,1,-1,0,1
36,95,11,148,1,193,2,1
36,269,18,151,2,1,0,1
61,380,29,235,1,166,2,1
66,332,18,77,2,-1,0,1
45,366,8,107,2,-1,0,1
38,1033,20,347,2,-1,0,1
35,66,30,135,3,-1,0,1
45,275,29,165,2,-1,0,1
38,1388,3,457,1,-1,0,1
29,-105,12,218,1,263,2,1
40,967,2,411,1,-1,0,1
41,1650,20,128,1,-1,0,1
41,293,30,134,2,-1,0,1
50,411,11,139,1,-1,0,1
41,629,26,241,1,-1,0,1
45,680,31,260,1,102,2,1
45,1028,2,83,1,286,0,1
40,1931,2,461,1,93,13,1
48,959,23,214,1,-1,0,1
40,931,9,302,1,140,4,1
58,1655,23,700,1,-1,0,1
44,563,3,202,1,-1,0,1
38,899,12,383,1,-1,0,1
42,449,29,204,1,-1,0,1
42,728,6,93,1,239,1,1
34,377,11,159,1,-1,0,1
40,702,3,172,1,-1,0,1
39,1236,15,174,1,-1,0,1
58,312,3,116,1,0,0,1
41,1035,5,358,1,-1,0,1
49,385,20,136,2,-1,0,1
40,433,6,352,1,-1,0,1
44,636,13,134,1,-1,0,1
30,807,30,801,2,-1,0,1
42,239,10,112,1,-1,0,1
48,662,4,161,1,-1,0,1
51,314,26,144,1,-1,0,1
32,184,3,142,1,-1,0,1
29,-193,3,102,1,241,1,1
42,783,3,312,1,-1,0,1
31,-29,31,154,1,-1,0,1
45,285,7,194,1,-1,0,1
52,798,9,423,1,-1,0,1
30,156,10,190,1,184,3,1
37,377,20,122,2,-1,0,1
49,387,18,163,1,-1,0,1
32,941,21,271,2,-1,0,1
43,-158,7,70,2,266,2,1
61,511,7,99,1,-1,0,1
57,406,19,123,2,-1,0,1
57,301,6,104,1,1,0,1
43,917,5,399,1,-1,0,1
40,1002,2,257,1,-1,0,1
46,1351,22,179,1,-1,0,1
45,573,18,153,1,-1,0,1
41,468,9,99,2,-1,0,1
40,654,13,349,1,-1,0,1
56,753,9,123,1,-1,0,1
42,734,17,242,1,-1,0,1
47,563,28,100,2,-1,0,1
42,747,30,357,1,-1,0,1
36,-108,5,117,1,266,1,1
45,213,29,53,5,-1,0,1
41,789,13,293,1,-1,0,1
41,663,21,358,1,-1,0,1
41,216,16,190,1,-1,0,1
31,376,5,194,2,-1,0,1
39,328,30,318,1,-1,0,1
49,319,28,220,1,-1,0,1
42,684,5,226,1,-1,0,1
46,607,11,266,1,-1,0,1
58,392,23,101,3,-1,0,1
39,1145,2,302,1,-1,0,1
46,558,12,204,1,-1,0,1
49,1022,20,158,1,-1,0,1
54,387,18,134,1,-1,0,1
37,855,18,376,1,-1,0,1
39,943,2,260,1,181,3,1
57,237,25,118,2,-1,0,1
46,626,13,206,1,-1,0,1
44,292,7,106,1,-1,0,1
39,568,2,160,1,8,0,1
40,552,14,290,1,-1,0,1
46,583,12,234,1,6,0,1
33,-90,2,245,1,277,1,1
37,1193,6,415,1,-1,0,1
50,329,24,114,1,20,0,1
36,1263,11,598,1,-1,0,1
33,345,27,178,1,1,0,1
46,536,4,102,2,-1,0,1
31,603,20,87,3,-1,0,1
46,839,10,299,3,-1,0,1
41,717,18,286,1,-1,0,1
55,705,13,161,1,-1,0,1
31,549,19,253,1,-1,0,1
65,824,14,311,1,-1,0,1
54,317,28,95,2,-1,0,1
30,633,8,145,2,-1,0,1
44,703,13,169,1,-1,0,1
31,195,27,150,2,-1,0,1
39,989,7,468,1,-1,0,1
34,196,30,283,3,-1,0,1
48,1991,4,135,1,179,1,1
44,1135,21,257,1,-1,0,1
51,45,4,70,1,173,1,1
51,613,24,195,2,-1,0,1
42,460,17,302,1,-1,0,1
44,351,19,117,2,-1,0,1
69,1003,11,307,2,-1,0,1
41,718,5,425,1,-1,0,1
31,506,18,104,2,-1,0,1
25,326,9,165,1,-1,0,1
32,623,10,94,4,-1,0,1
75,348,6,143,1,249,2,1
34,795,4,136,1,-1,0,1
34,334,7,217,1,189,4,1
45,585,4,242,1,-1,0,1
48,329,6,223,1,-1,0,1
41,706,2,196,1,-1,0,1
38,996,6,319,1,73,7,1
45,614,3,73,3,-1,0,1
49,613,29,197,1,-1,0,1
44,445,26,144,2,-1,0,1
49,571,30,361,3,-1,0,1
42,819,5,303,1,-1,0,1
43,923,1,189,1,195,2,1
36,460,26,122,2,224,3,1
34,1290,21,348,1,-1,0,1
40,1000,4,534,1,-1,0,1
43,344,8,142,1,190,3,1
31,-39,30,133,2,-1,0,1
42,770,2,107,1,-1,0,1
51,563,8,191,1,-1,0,1
39,513,5,204,1,-1,0,1
35,380,7,201,1,219,1,1
41,491,4,124,2,-1,0,1
44,1215,2,276,1,45,3,1
40,519,3,173,1,-1,0,1
39,806,5,329,1,-1,0,1
40,670,16,365,1,-1,0,1
62,154,10,92,2,-1,0,1
43,438,7,262,1,-1,0,1
43,882,9,227,1,-1,0,1
34,390,26,206,1,-1,0,1
47,252,30,232,1,-1,0,1
41,626,12,220,1,-1,0,1
50,493,2,161,1,128,5,1
37,321,29,223,1,-1,0,1
32,252,7,170,1,225,2,1
46,809,9,257,1,-1,0,1
54,-132,8,101,1,207,2,1
40,1272,6,255,1,-1,0,1
49,562,20,185,1,-1,0,1
36,272,7,98,2,-1,0,1
46,662,17,165,1,-1,0,1
64,295,28,117,2,-1,0,1
33,302,25,129,2,-1,0,1
39,892,7,408,1,-1,0,1
49,390,18,148,1,-1,0,1
44,603,4,246,1,170,4,1
42,499,18,170,2,-1,0,1
40,587,16,183,1,-1,0,1
45,769,21,440,1,-1,0,1
45,549,5,205,1,-1,0,1
42,722,5,295,1,-1,0,1
39,1054,4,413,1,-1,0,1
32,778,31,351,3,-1,0,1
39,767,18,208,1,-1,0,1
47,1020,15,179,3,-1,0,1
52,534,3,119,1,-1,0,1
45,412,18,247,1,-1,0,1
42,2121,20,121,1,-1,0,1
42,629,13,399,1,-1,0,1
52,614,6,110,1,-1,0,1
42,556,12,298,1,-1,0,1
39,254,27,173,2,-1,0,1
37,627,4,313,1,-1,0,1
39,836,19,217,1,-1,0,1
43,561,15,233,1,-1,0,1
54,629,5,120,1,-1,0,1
43,625,15,271,1,-1,0,1
40,397,25,247,1,-1,0,1
50,486,17,267,1,-1,0,1
47,488,7,143,1,-1,0,1
67,1171,21,305,2,-1,0,1
42,964,21,85,2,-1,0,1
45,599,14,170,1,-1,0,1
39,185,28,214,1,150,3,1
25,181,12,237,1,-1,0,1
35,305,17,65,4,-1,0,1
49,359,10,191,2,-1,0,1
44,57,28,81,2,-1,0,1
56,323,19,180,1,-1,0,1
48,422,15,169,1,-1,0,1
52,632,18,208,1,-1,0,1
40,311,24,325,1,-1,0,1
35,30,20,44,3,-1,0,1
45,555,2,163,1,-1,0,1
